"longitude" "latitude" "Other_Var" “random”
437500 558500 0.256742620590936 0.256742620590936
444500 356500 -0.685755002323115 -0.685755002323115
327500 691500 0.191764149361641 0.191764149361641
386500 345500 0.777035075559224 0.777035075559224
360500 175500 1.35471614456912 1.35471614456912
401500 371500 -0.836971289659463 -0.836971289659463
383500 398500 0.139293452987571 0.139293452987571
539500 194500 1.87733202520711 1.87733202520711
399500 292500 1.13325495448549 1.13325495448549
476500 182500 2.1306628707268 2.1306628707268
353500 828500 0.210738792330864 0.210738792330864
360500 175500 1.05890533305507 1.05890533305507
397500 286500 1.15281045387214 1.15281045387214
423500 568500 1.98269937932803 1.98269937932803
327500 673500 -0.235746173863269 -0.235746173863269
435500 396500 0.360986985638169 0.360986985638169
357500 703500 0.321062787880481 0.321062787880481
442500 390500 1.81808467062974 1.81808467062974
458500 304500 0.2184835445632 0.2184835445632
533500 165500 -1.95635905356005 -1.95635905356005
347500 391500 -0.387427146333557 -0.387427146333557
533500 155500 -1.03016413409507 -1.03016413409507
322500 199500 0.695831348403188 0.695831348403188
409500 287500 -0.236946610459281 -0.236946610459281
436500 392500 -1.57431042593895 -1.57431042593895
438500 371500 -0.212511917166263 -0.212511917166263
509500 180500 0.253451100892193 0.253451100892193
425500 564500 -0.0738034046851374 -0.0738034046851374
435500 387500 -1.5038331806247 -1.5038331806247
435500 387500 0.108275720297068 0.108275720297068
327500 673500 -0.541083030623091 -0.541083030623091
407500 427500 -0.419103182963809 -0.419103182963809
577500 167500 -0.496899219137616 -0.496899219137616
425500 564500 0.615208477664577 0.615208477664577
409500 425500 -1.03651483092558 -1.03651483092558
409500 287500 0.0602969802177493 0.0602969802177493
322500 180500 -0.776600946008409 -0.776600946008409
427500 416500 -1.32895667521857 -1.32895667521857
514500 188500 -0.36415416587539 -0.36415416587539
416500 432500 -0.498254550778276 -0.498254550778276
435500 569500 0.649982415187763 0.649982415187763
275500 656500 -1.84196906308846 -1.84196906308846
436500 142500 0.0164229588215704 0.0164229588215704
489500 510500 0.516114372851846 0.516114372851846
425500 564500 -0.176576266808227 -0.176576266808227
427500 542500 1.9963688670181 1.9963688670181
389500 351500 -0.00774066814331704 -0.00774066814331704
310500 687500 1.24036487785869 1.24036487785869
426500 544500 -0.0204420618043467 -0.0204420618043467
391500 298500 0.208880051795103 0.208880051795103
515500 186500 0.0329580048376052 0.0329580048376052
481500 389500 -0.972155939874876 -0.972155939874876
381500 403500 -0.0377515830436167 -0.0377515830436167
346500 169500 -1.69172086978115 -1.69172086978115
332500 161500 0.0622718920369952 0.0622718920369952
447500 400500 -0.269435846073928 -0.269435846073928
379500 350500 -0.0916550585806696 -0.0916550585806696
438500 371500 1.60847295146159 1.60847295146159
409500 287500 0.788574756385404 0.788574756385404
430500 434500 -0.140524445166707 -0.140524445166707
339500 555500 1.7284004397793 1.7284004397793
434500 406500 -0.524780327174024 -0.524780327174024
378500 401500 0.986453175921573 0.986453175921573
360500 175500 1.12965364469745 1.12965364469745
512500 180500 -0.621783348884026 -0.621783348884026
526500 185500 -0.45399329177048 -0.45399329177048
431500 471500 -1.28639926170188 -1.28639926170188
562500 174500 0.223362738469571 0.223362738469571
481500 213500 -2.20775371102166 -2.20775371102166
533500 165500 0.960740598510218 0.960740598510218
299500 192500 1.21972511315951 1.21972511315951
395500 270500 1.37717592604289 1.37717592604289
517500 167500 -0.886266637618277 -0.886266637618277
390500 405500 0.231881965925139 0.231881965925139
392500 404500 -0.659500292255498 -0.659500292255498
530500 178500 -0.32721169772715 -0.32721169772715
392500 404500 0.583261374706194 0.583261374706194
409500 287500 -1.24275758287267 -1.24275758287267
331500 188500 0.225879782945079 0.225879782945079
258500 668500 -2.91759897687635 -2.91759897687635
504500 171500 -0.766261701778241 -0.766261701778241
516500 163500 -0.174214117377365 -0.174214117377365
449500 344500 0.779513396273572 0.779513396273572
424500 560500 -0.334530488586706 -0.334530488586706
388500 283500 0.607115211581786 0.607115211581786
260500 666500 0.251050227700168 0.251050227700168
404500 294500 -1.36094250193811 -1.36094250193811
425500 540500 1.48056836834457 1.48056836834457
540500 188500 -1.96569148000002 -1.96569148000002
388500 347500 0.188627524707546 0.188627524707546
256500 668500 0.0147965608527794 0.0147965608527794
539500 176500 -0.444815760375162 -0.444815760375162
435500 387500 0.228474274942911 0.228474274942911
430500 434500 0.331789269722266 0.331789269722266
360500 175500 -1.23729753254888 -1.23729753254888
531500 168500 0.306231587355559 0.306231587355559
265500 195500 -0.98609649389308 -0.98609649389308
409500 287500 -0.960848601615667 -0.960848601615667
430500 434500 0.357346952088971 0.357346952088971
450500 532500 0.294459563962409 0.294459563962409
370500 355500 -1.01544910485363 -1.01544910485363
571500 325500 1.74319291654306 1.74319291654306
473500 168500 0.45984874788393 0.45984874788393
391500 407500 -1.23621326723635 -1.23621326723635
407500 281500 -0.191252572288503 -0.191252572288503
351500 240500 -0.371705299301917 -0.371705299301917
337500 391500 0.397116254802014 0.397116254802014
341500 408500 0.774285688516746 0.774285688516746
439500 557500 1.22305535661942 1.22305535661942
505500 173500 -0.717973171609631 -0.717973171609631
354500 422500 -0.456781402574121 -0.456781402574121
523500 175500 -0.988807157174397 -0.988807157174397
361500 174500 1.4280976719705 1.4280976719705
318500 176500 0.444785204792038 0.444785204792038
456500 341500 -0.555604441058719 -0.555604441058719
534500 184500 -1.01316440294509 -1.01316440294509
392500 806500 -0.693693373361258 -0.693693373361258
433500 278500 1.00500185751801 1.00500185751801
456500 341500 0.48292810953629 0.48292810953629
546500 252500 -0.35884901059624 -0.35884901059624
164500 40500 -2.43227407823706 -2.43227407823706
431500 381500 -0.0752361838481197 -0.0752361838481197
338500 389500 -0.212860431016718 -0.212860431016718
334500 382500 -0.13370906320225 -0.13370906320225
423500 568500 -0.565517723916109 -0.565517723916109
425500 564500 -1.23334770891039 -1.23334770891039
458500 523500 -1.8585041091045 -1.8585041091045
424500 422500 -1.42615331573437 -1.42615331573437
394500 399500 -2.27830840385823 -2.27830840385823
525500 159500 0.115517063634301 0.115517063634301
414500 430500 -1.62360577389776 -1.62360577389776
442500 390500 -1.41507832004213 -1.41507832004213
393500 408500 -1.068229591317 -1.068229591317
409500 287500 -0.636304759319653 -0.636304759319653
451500 518500 2.13097266081609 2.13097266081609
259500 665500 -0.819235807047414 -0.819235807047414
510500 173500 0.483121728342097 0.483121728342097
430500 434500 2.44990155774366 2.44990155774366
451500 518500 0.833881556944567 0.833881556944567
436500 566500 0.614898687575283 0.614898687575283
453500 394500 -0.69787553956672 -0.69787553956672
244500 662500 -1.57299381805945 -1.57299381805945
451500 206500 -0.0445669650080714 -0.0445669650080714
339500 393500 1.48653182756347 1.48653182756347
468500 413500 -0.27985253782642 -0.27985253782642
360500 170500 1.09468608836846 1.09468608836846
458500 379500 -0.143777241104287 -0.143777241104287
531500 179500 0.782572573405344 0.782572573405344
387500 349500 2.02874193134926 2.02874193134926
360500 175500 -2.69791907980616 -2.69791907980616
439500 557500 -1.71805302737109 -1.71805302737109
449500 375500 -0.396333611400743 -0.396333611400743
421500 566500 -0.979629625779079 -0.979629625779079
400500 396500 -1.34355553317652 -1.34355553317652
437500 388500 0.975571799035141 0.975571799035141
459500 451500 1.65114653626175 1.65114653626175
451500 518500 -0.512156381035318 -0.512156381035318
474500 473500 0.000507492984119825 0.000507492984119825
384500 222500 -0.246782445794347 -0.246782445794347
427500 524500 -0.866440071903499 -0.866440071903499
318500 176500 1.17515406406242 1.17515406406242
537500 189500 0.383136977022648 0.383136977022648
509500 429500 0.680961424117104 0.680961424117104
259500 665500 0.588334187418374 0.588334187418374
527500 150500 -0.550415457063055 -0.550415457063055
387500 347500 0.498727404090254 0.498727404090254
334500 385500 0.258794979932504 0.258794979932504
486500 193500 -0.616710536171845 -0.616710536171845
375500 428500 0.388906817435738 0.388906817435738
552500 189500 -1.08302206808076 -1.08302206808076
526500 181500 0.373649655538038 0.373649655538038
265500 195500 -0.143699793581963 -0.143699793581963
292500 695500 1.49354082833373 1.49354082833373
452500 385500 -0.0428631195169581 -0.0428631195169581
439500 557500 -0.451050285922192 -0.451050285922192
458500 379500 0.813512858573523 0.813512858573523
327500 673500 -0.188309566440214 -0.188309566440214
335500 427500 -2.08441853172172 -2.08441853172172
538500 162500 -0.216539188327077 -0.216539188327077
330500 368500 -1.0063877447418 -1.0063877447418
341500 386500 -0.606138949374708 -0.606138949374708
360500 175500 -1.58604372557094 -1.58604372557094
383500 398500 1.77304893639871 1.77304893639871
424500 560500 0.696373481059452 0.696373481059452
429500 564500 0.245396558570565 0.245396558570565
329500 407500 -1.80661426914785 -1.80661426914785
353500 429500 -0.660468386284539 -0.660468386284539
393500 286500 1.00809975841095 1.00809975841095
312500 372500 0.128295904817655 0.128295904817655
451500 206500 1.20171856421933 1.20171856421933
524500 195500 0.257246029486037 0.257246029486037
524500 176500 1.70191338714471 1.70191338714471
312500 87500 0.376825003953296 0.376825003953296
403500 393500 1.16872591970959 1.16872591970959
268500 771500 -0.146410456863281 -0.146410456863281
315500 186500 -1.0360888695528 -1.0360888695528
402500 287500 -2.33054675766533 -2.33054675766533
331500 381500 -0.671620829499103 -0.671620829499103
433500 420500 0.23951054687399 0.23951054687399
341500 398500 1.06599178134766 1.06599178134766
383500 398500 -0.721458310114181 -0.721458310114181
385500 157500 0.446527774044313 0.446527774044313
312500 530500 0.966239372595177 0.966239372595177
458500 304500 -1.52393081266761 -1.52393081266761
435500 387500 0.102041194750038 0.102041194750038
430500 434500 0.471310981187786 0.471310981187786
366500 154500 0.368421947781211 0.368421947781211
487500 278500 -1.01823721565727 -1.01823721565727
331500 188500 -1.11314915426454 -1.11314915426454
383500 398500 0.437040452559703 0.437040452559703
435500 528500 -0.695861903986313 -0.695861903986313
274500 197500 -0.646063147132396 -0.646063147132396
378500 391500 0.393979630147918 0.393979630147918
544500 186500 0.873805754702255 0.873805754702255
506500 179500 -0.303938717268982 -0.303938717268982
328500 200500 0.795777375961476 0.795777375961476
442500 113500 1.5057000893385 1.5057000893385
553500 186500 0.995088574660626 0.995088574660626
364500 177500 0.0856223200174863 0.0856223200174863
428500 514500 -0.444931931658647 -0.444931931658647
386500 437500 -1.04170381492125 -1.04170381492125
526500 185500 -0.0344213395837124 -0.0344213395837124
425500 533500 0.490827756813272 0.490827756813272
356500 173500 -1.10129968334907 -1.10129968334907
258500 281500 2.0558872879236 2.0558872879236
331500 398500 1.35862724444645 1.35862724444645
364500 190500 -0.714952718239019 -0.714952718239019
441500 549500 -0.0125811382885258 -0.0125811382885258
497500 103500 0.899750674680578 0.899750674680578
599500 225500 -1.44931012490906 -1.44931012490906
337500 391500 -0.168521724486599 -0.168521724486599
435500 387500 1.04837247001909 1.04837247001909
452500 517500 -0.854048468331762 -0.854048468331762
440500 537500 1.04767544231818 1.04767544231818
383500 398500 -0.416586138488299 -0.416586138488299
429500 271500 0.0173910528506112 0.0173910528506112
431500 557500 1.75852752596308 1.75852752596308
435500 335500 0.538922668176074 0.538922668176074
453500 338500 -0.0148658401970654 -0.0148658401970654
534500 166500 -0.653381937991954 -0.653381937991954
456500 341500 1.05394869162638 1.05394869162638
327500 673500 1.3954535413112 1.3954535413112
182500 664500 -1.89947384841355 -1.89947384841355
425500 551500 0.924495158062889 0.924495158062889
327500 673500 0.99148726487259 0.99148726487259
458500 467500 1.19486445849372 1.19486445849372
336500 732500 -0.970684436950732 -0.970684436950732
337500 391500 1.6254339588504 1.6254339588504
430500 455500 -0.882471709024433 -0.882471709024433
392500 404500 -0.814472784424528 -0.814472784424528
435500 335500 -0.0499108440483827 -0.0499108440483827
412500 285500 0.378722468250218 0.378722468250218
424500 560500 -0.598432920903535 -0.598432920903535
533500 165500 1.12825958929563 1.12825958929563
383500 398500 -1.74965161647902 -1.74965161647902
403500 290500 -0.776252432157954 -0.776252432157954
402500 289500 -1.07775563656277 -1.07775563656277
349500 391500 -1.13433105161998 -1.13433105161998
439500 557500 -0.48679231747442 -0.48679231747442
249500 670500 0.692927066316062 0.692927066316062
372500 394500 -1.21925225984753 -1.21925225984753
498500 208500 1.27676521335066 1.27676521335066
527500 164500 2.47731798064613 2.47731798064613
471500 173500 -1.39738156119125 -1.39738156119125
517500 167500 0.524091467651152 0.524091467651152
380500 398500 -0.732572029567582 -0.732572029567582
335500 392500 -0.591269025088623 -0.591269025088623
561500 320500 -0.918252464337823 -0.918252464337823
434500 572500 -1.56788228158611 -1.56788228158611
528500 187500 0.359980167847966 0.359980167847966
350500 395500 0.206672797408887 0.206672797408887
414500 423500 0.264293754017463 0.264293754017463
330500 392500 -0.779040542961595 -0.779040542961595
509500 429500 1.04895332643652 1.04895332643652
350500 615500 -1.23450942174524 -1.23450942174524
259500 665500 0.0621557207535102 0.0621557207535102
388500 357500 0.73951175099356 0.73951175099356
398500 356500 0.386660839288361 0.386660839288361
528500 190500 -1.95887609803556 -1.95887609803556
351500 530500 -0.91681968517484 -0.91681968517484
359500 176500 -0.865355806590972 -0.865355806590972
425500 564500 -0.194389196942598 -0.194389196942598
409500 425500 0.370435583361618 0.370435583361618
251500 672500 0.260189035334325 0.260189035334325
383500 398500 -1.05061027998843 -1.05061027998843
390500 405500 -0.692647831809894 -0.692647831809894
376500 387500 -1.08910169858314 -1.08910169858314
422500 300500 0.44830906705775 0.44830906705775
336500 391500 0.699819895802841 0.699819895802841
435500 335500 -0.409964375329653 -0.409964375329653
391500 352500 -0.683857538026193 -0.683857538026193
424500 560500 0.441880922704913 0.441880922704913
489500 189500 1.67318035636275 1.67318035636275
259500 665500 -0.512156381035318 -0.512156381035318
354500 165500 1.02893314191593 1.02893314191593
415500 279500 -0.53024037749782 -0.53024037749782
532500 212500 1.02943655081103 1.02943655081103
368500 169500 -0.637737538482636 -0.637737538482636
421500 564500 -0.039339257251245 -0.039339257251245
381500 403500 -0.976376829841498 -0.976376829841498
525500 179500 -0.37410617249394 -0.37410617249394
508500 182500 -2.01816217637409 -2.01816217637409
407500 284500 -0.00166103764093325 -0.00166103764093325
486500 150500 1.01747090861208 1.01747090861208
540500 181500 -0.856255722717977 -0.856255722717977
435500 387500 0.0710621858206957 0.0710621858206957
388500 288500 -1.43769299656055 -1.43769299656055
432500 383500 0.920080649290459 0.920080649290459
419500 552500 1.13453283860382 1.13453283860382
381500 393500 0.713063422120134 0.713063422120134
430500 434500 -0.481990571090371 -0.481990571090371
439500 557500 1.11002069778848 1.11002069778848
338500 367500 -0.0990125732013879 -0.0990125732013879
374500 164500 -1.1556291202589 -1.1556291202589
526500 185500 0.936538247784171 0.936538247784171
517500 180500 1.87121367094356 1.87121367094356
531500 181500 -0.434825029995449 -0.434825029995449
334500 664500 -0.817260895228168 -0.817260895228168
435500 387500 -0.466346171581055 -0.466346171581055
192500 40500 -0.282950438719354 -0.282950438719354
378500 247500 0.408075079210769 0.408075079210769
411500 558500 1.9689911678768 1.9689911678768
448500 443500 -0.851608871378576 -0.851608871378576
449500 436500 0.775369953829272 0.775369953829272
456500 341500 -0.023539962697281 -0.023539962697281
385500 439500 -0.247982882390359 -0.247982882390359
338500 194500 -0.755999905070396 -0.755999905070396
452500 336500 1.49102378385822 1.49102378385822
430500 431500 -0.308624292369544 -0.308624292369544
456500 341500 0.372487942703188 0.372487942703188
333500 394500 -1.74291368203689 -1.74291368203689
415500 566500 1.90773017771902 1.90773017771902
441500 383500 0.661522096013943 0.661522096013943
259500 665500 -0.533609344718887 -0.533609344718887
438500 371500 -0.399625131099486 -0.399625131099486
387500 349500 -0.212550640927424 -0.212550640927424
537500 159500 2.30143465744979 2.30143465744979
255500 664500 -1.18091573629748 -1.18091573629748
457500 402500 -0.948999130700193 -0.948999130700193
383500 398500 -0.496705600331809 -0.496705600331809
438500 371500 0.617067218200338 0.617067218200338
451500 206500 -0.929133841224252 -0.929133841224252
389500 193500 -1.30599348484969 -1.30599348484969
486500 150500 -0.531363366571509 -0.531363366571509
531500 181500 -0.827793758264145 -0.827793758264145
453500 349500 1.46291033325484 1.46291033325484
365500 352500 1.15904497941917 1.15904497941917
383500 396500 -0.149469633995053 -0.149469633995053
551500 130500 -0.678591106508204 -0.678591106508204
515500 173500 0.582215833154829 0.582215833154829
456500 341500 -1.14598690372964 -1.14598690372964
484500 171500 0.367608748796817 0.367608748796817
538500 175500 -0.987916510667678 -0.987916510667678
330500 392500 -0.695513390135858 -0.695513390135858
330500 388500 -0.36415416587539 -0.36415416587539
533500 165500 0.242569724005762 0.242569724005762
409500 287500 -0.0906482407904661 -0.0906482407904661
433500 420500 0.0931734534440134 0.0931734534440134
430500 431500 2.46678511761015 2.46678511761015
318500 176500 0.039037635339989 0.039037635339989
529500 106500 0.262125223392409 0.262125223392409
336500 394500 -0.544606892888804 -0.544606892888804
552500 189500 -0.223935426708958 -0.223935426708958
430500 434500 1.5506583760472 1.5506583760472
487500 154500 1.85618885161283 1.85618885161283
416500 185500 -0.936607527128457 -0.936607527128457
463500 152500 0.0594450574721918 0.0594450574721918
259500 665500 -0.35517025328588 -0.35517025328588
414500 408500 2.35452493400245 2.35452493400245
486500 150500 -1.76401813187 -1.76401813187
533500 177500 0.972009213008267 0.972009213008267
301500 381500 0.961321454927645 0.961321454927645
365500 352500 0.934330993397956 0.934330993397956
531500 181500 -0.943306737809427 -0.943306737809427
489500 510500 0.310336306038697 0.310336306038697
327500 673500 -1.73230337147859 -1.73230337147859
334500 391500 -0.0497172252425739 -0.0497172252425739
530500 171500 -0.856604236568432 -0.856604236568432
381500 425500 1.48339520290937 1.48339520290937
255500 665500 1.18758439139532 1.18758439139532
409500 551500 -0.225019692021485 -0.225019692021485
388500 399500 1.23265884938751 1.23265884938751
351500 673500 -1.16062448544876 -1.16062448544876
431500 419500 -1.92696771883834 -1.92696771883834
359500 176500 0.0999113878861442 0.0999113878861442
415500 439500 -0.656634733929534 -0.656634733929534
451500 518500 1.58186972754351 1.58186972754351
337500 391500 1.66075002902985 1.66075002902985
385500 390500 1.45605622752923 1.45605622752923
403500 290500 1.19563893371695 1.19563893371695
368500 427500 -1.19559204177775 -1.19559204177775
623500 308500 0.934834402293056 0.934834402293056
499500 213500 2.80054521506264 2.80054521506264
416500 432500 -1.249301898509 -1.249301898509
451500 206500 -1.52466656412968 -1.52466656412968
433500 420500 0.111993201368588 0.111993201368588
581500 190500 -0.928669156090313 -0.928669156090313
434500 406500 -1.47479035975344 -1.47479035975344
526500 178500 1.21174801836021 1.21174801836021
419500 571500 1.85212285669086 1.85212285669086
415500 289500 0.606108393791583 0.606108393791583
427500 542500 0.738001524308254 0.738001524308254
360500 170500 0.590115480431812 0.590115480431812
425500 564500 -0.869731591602241 -0.869731591602241
368500 90500 -1.08313823936424 -1.08313823936424
439500 540500 -0.268003066910946 -0.268003066910946
430500 455500 -0.210769347913987 -0.210769347913987
533500 186500 -0.568731796092527 -0.568731796092527
443500 520500 -1.86586162372521 -1.86586162372521
516500 199500 -0.699811727624803 -0.699811727624803
290500 288500 1.60405844268916 1.60405844268916
330500 388500 -1.20627979985837 -1.20627979985837
350500 395500 0.385421678931188 0.385421678931188
533500 165500 0.165780505622157 0.165780505622157
336500 732500 1.43777861226091 1.43777861226091
496500 176500 -0.612721988772192 -0.612721988772192
260500 668500 0.686498921963224 0.686498921963224
330500 392500 0.586049485509835 0.586049485509835
503500 234500 -1.15489336879683 -1.15489336879683
318500 176500 2.01201326652742 2.01201326652742
442500 425500 -0.866594966948145 -0.866594966948145
530500 193500 -1.36268507119039 -1.36268507119039
416500 432500 -0.36512225990443 -0.36512225990443
448500 109500 -1.93568056509972 -1.93568056509972
501500 221500 -1.00553582199624 -1.00553582199624
371500 293500 -0.456471612484827 -0.456471612484827
449500 333500 1.73478986037098 1.73478986037098
426500 435500 -0.42673176391266 -0.42673176391266
435500 387500 -1.25607855671229 -1.25607855671229
385500 348500 -0.0679561167497236 -0.0679561167497236
578500 141500 -0.500461805164492 -0.500461805164492
232500 639500 -2.1186890603498 -2.1186890603498
291500 65500 0.199121663982361 0.199121663982361
453500 345500 0.87856877732514 0.87856877732514
409500 287500 -0.841618140998863 -0.841618140998863
458500 336500 1.3054207966103 1.3054207966103
546500 258500 0.324818992713164 0.324818992713164
428500 514500 -0.136071212633114 -0.136071212633114
554500 190500 1.53485908149324 1.53485908149324
433500 420500 -1.34615002517435 -1.34615002517435
408500 283500 0.285901612745678 0.285901612745678
411500 447500 2.470580046204 2.470580046204
430500 455500 0.274749169531116 0.274749169531116
443500 520500 -0.0232301726079873 -0.0232301726079873
411500 281500 0.864047366889512 0.864047366889512
446500 523500 -1.02021212747652 -1.02021212747652
531500 175500 0.145411807251116 0.145411807251116
545500 165500 -0.513511712675977 -0.513511712675977
380500 398500 0.809795377502003 0.809795377502003
430500 434500 -0.00630788898033481 -0.00630788898033481
264500 194500 1.84755345287378 1.84755345287378
440500 373500 0.515920754046038 0.515920754046038
264500 194500 0.973558163454734 0.973558163454734
340500 384500 0.886545872124446 0.886545872124446
425500 564500 -0.751120711164026 -0.751120711164026
422500 433500 -1.13665447728968 -1.13665447728968
337500 391500 0.182160656593546 0.182160656593546
249500 670500 3.2882322631328 3.2882322631328
503500 181500 0.845653580337715 0.845653580337715
430500 438500 -0.0650131109014369 -0.0650131109014369
360500 182500 1.82133746656732 1.82133746656732
411500 439500 -0.912792414014025 -0.912792414014025
623500 308500 -1.48063764768885 -1.48063764768885
409500 287500 0.638055496749967 0.638055496749967
535500 202500 0.164889859115439 0.164889859115439
327500 673500 -0.113108022264239 -0.113108022264239
429500 564500 1.81293441039524 1.81293441039524
383500 218500 0.34851793454411 0.34851793454411
430500 434500 -0.0566875022516762 -0.0566875022516762
451500 520500 1.28296101513653 1.28296101513653
360500 170500 1.59519070138313 1.59519070138313
458500 379500 -0.999340020210374 -0.999340020210374
380500 399500 -0.321790371164515 -0.321790371164515
432500 382500 -0.569390100032276 -0.569390100032276
430500 455500 0.70047819974259 0.70047819974259
456500 341500 0.519212273744781 0.519212273744781
379500 350500 -0.556688706371246 -0.556688706371246
440500 350500 0.8005016748232 0.8005016748232
561500 320500 0.038766569011858 0.038766569011858
518500 170500 -2.07295629841786 -2.07295629841786
438500 333500 -0.389402058152803 -0.389402058152803
369500 309500 0.498804851612576 0.498804851612576
552500 189500 -1.04422085939676 -1.04422085939676
360500 388500 -1.414807253714 -1.414807253714
316500 200500 -0.295032252201796 -0.295032252201796
404500 617500 -1.93142095137193 -1.93142095137193
437500 400500 -1.24298992543964 -1.24298992543964
425500 564500 0.189944132587043 0.189944132587043
518500 174500 0.709617007376745 0.709617007376745
438500 422500 -0.447061738522539 -0.447061738522539
427500 551500 0.27924112582587 0.27924112582587
504500 164500 -1.14649031262474 -1.14649031262474
455500 204500 -0.17618902919661 -0.17618902919661
360500 175500 0.550501072763415 0.550501072763415
356500 178500 -1.17824379677732 -1.17824379677732
316500 100500 -1.27307828786227 -1.27307828786227
451500 518500 0.558826681413176 0.558826681413176
524500 171500 -1.53562538853843 -1.53562538853843
409500 287500 -1.02338747589177 -1.02338747589177
564500 263500 0.203420001471306 0.203420001471306
331500 436500 -0.960074126392434 -0.960074126392434
330500 392500 0.253412377131032 0.253412377131032
451500 518500 0.645141945042553 0.645141945042553
316500 176500 -0.347696567381677 -0.347696567381677
259500 665500 0.542911215575727 0.542911215575727
377500 401500 0.683284849786804 0.683284849786804
443500 110500 -1.83058427730692 -1.83058427730692
469500 179500 1.02897186567709 1.02897186567709
431500 565500 -0.227110775124215 -0.227110775124215
378500 391500 0.908657139747764 0.908657139747764
385500 346500 -1.3320545761115 -1.3320545761115
330500 392500 0.791711381039499 0.791711381039499
427500 542500 -1.09576218550295 -1.09576218550295
435500 387500 0.628103490131415 0.628103490131415
381500 399500 1.21349058761248 1.21349058761248
409500 287500 0.256394106740481 0.256394106740481
435500 387500 -0.1819588696097 -0.1819588696097
533500 165500 0.289231856205583 0.289231856205583
416500 432500 -0.287287499969462 -0.287287499969462
446500 346500 0.219916323726182 0.219916323726182
293500 681500 0.628064766370254 0.628064766370254
456500 341500 0.740053883649823 0.740053883649823
333500 383500 -0.0289225654987534 -0.0289225654987534
449500 333500 0.143707961760001 0.143707961760001
432500 434500 -0.902685512350829 -0.902685512350829
339500 393500 -0.0840264776318202 -0.0840264776318202
360500 175500 0.454853382694074 0.454853382694074
388500 347500 0.578498352083308 0.578498352083308
338500 389500 0.702259492756027 0.702259492756027
421500 564500 -0.195550909777449 -0.195550909777449
446500 523500 1.45253236526351 1.45253236526351
430500 434500 1.86164890193663 1.86164890193663
517500 180500 -0.780938007258517 -0.780938007258517
311500 190500 -0.368026541991558 -0.368026541991558
427500 272500 -0.0374805167154841 -0.0374805167154841
453500 361500 0.42058285406599 0.42058285406599
337500 391500 1.15807688539012 1.15807688539012
533500 190500 -1.9704545026229 -1.9704545026229
433500 278500 -0.159925049508706 -0.159925049508706
300500 191500 0.27807941299102 0.27807941299102
423500 213500 -0.893546704716672 -0.893546704716672
409500 287500 0.740092607410984 0.740092607410984
530500 178500 0.151220371425367 0.151220371425367
450500 275500 0.219296743547594 0.219296743547594
341500 389500 1.4368879657542 1.4368879657542
358500 405500 0.37856757320557 0.37856757320557
316500 176500 1.45477834341089 1.45477834341089
437500 388500 -0.946211019896553 -0.946211019896553
424500 560500 0.545931668946337 0.545931668946337
516500 191500 -0.174485183705496 -0.174485183705496
278500 381500 -1.66352997165545 -1.66352997165545
409500 287500 1.52448111350191 1.52448111350191
561500 303500 -0.788527864446205 -0.788527864446205
516500 170500 0.666168947353343 0.666168947353343
360500 175500 0.305766902221619 0.305766902221619
261500 315500 -0.718011895370792 -0.718011895370792
331500 398500 -0.301150606465341 -0.301150606465341
256500 668500 -1.33495885819863 -1.33495885819863
525500 168500 -1.27059996714792 -1.27059996714792
249500 220500 0.555535161714434 0.555535161714434
418500 548500 1.59604262412869 1.59604262412869
499500 149500 -0.957750700722733 -0.957750700722733
392500 806500 -0.612954331339162 -0.612954331339162
581500 110500 -1.48323213968669 -1.48323213968669
433500 437500 2.49524708206398 2.49524708206398
411500 558500 0.681193766684075 0.681193766684075
520500 178500 1.70776067508013 1.70776067508013
436500 566500 0.12240989312108 0.12240989312108
471500 106500 -0.316175425796071 -0.316175425796071
337500 391500 -1.27811237681328 -1.27811237681328
427500 564500 1.48103305347851 1.48103305347851
318500 176500 -1.29116228432477 -1.29116228432477
371500 408500 1.4596188135561 1.4596188135561
475500 261500 -0.458446524304073 -0.458446524304073
394500 285500 -0.670652735470061 -0.670652735470061
380500 398500 -0.88355597433696 -0.88355597433696
409500 287500 1.87562817971599 1.87562817971599
430500 581500 -0.389092268063509 -0.389092268063509
437500 389500 0.596698519829296 0.596698519829296
404500 294500 -1.41643365168279 -1.41643365168279
506500 433500 -0.327560211577605 -0.327560211577605
529500 164500 0.292794442232457 0.292794442232457
291500 128500 0.645955144026949 0.645955144026949
416500 432500 0.536947756356828 0.536947756356828
457500 340500 1.90192161354477 1.90192161354477
378500 391500 0.777073799320386 0.777073799320386
337500 391500 -1.18227106793813 -1.18227106793813
414500 418500 -1.18455576984667 -1.18455576984667
524500 171500 -0.741633389679414 -0.741633389679414
390500 343500 1.1339519821864 1.1339519821864
506500 345500 -1.75286568865544 -1.75286568865544
391500 294500 -0.434089278533378 -0.434089278533378
259500 665500 2.8024039555984 2.8024039555984
524500 171500 0.304721360670253 0.304721360670253
526500 181500 1.10839429981969 1.10839429981969
436500 566500 0.00674201853115132 0.00674201853115132
435500 547500 -0.251158230805617 -0.251158230805617
446500 333500 1.02742291523063 1.02742291523063
409500 287500 1.88844574466051 1.88844574466051
546500 175500 1.60293545361547 1.60293545361547
521500 162500 0.0982462661561921 0.0982462661561921
416500 234500 -0.0689629345399271 -0.0689629345399271
452500 342500 0.852081724690554 0.852081724690554
510500 197500 0.286947154297043 0.286947154297043
